Name	ConceptType	#Genes	Coeff	OddsRatio	P-Value	FDR	Direction	SigGenes
establishment of protein localization	GOBP	148	0.06598027934299747	1.5068804373992546	0.4926024895158289	0.9694658142432361	up	
nucleotidyltransferase activity	GOMF	37	-0.12698144674665596	0.4542353027086161	0.49284407081556586	0.9689815629594176	down	
negative regulation of intracellular signal transduction	GOBP	25	-0.1477441693503353	0.39924815568795374	0.49491183139572414	0.9694658142432361	down	
chromatin modification	GOBP	53	-0.10935696252250952	0.506814274539224	0.49528267860620817	0.9694658142432361	down	
Mismatch repair	KEGG	14	-0.17621564956245012	0.3345024072627736	0.49530055674371826	0.9467855664802016	down	
negative regulation of molecular function	GOBP	51	0.10331076645865135	1.9003459069433586	0.49530722865050986	0.9694658142432361	up	185812
positive regulation of cellular process	GOBP	224	0.05455101627617921	1.4035618546006792	0.49534974035689533	0.9694658142432361	up	
Fatty acid elongation in mitochondria	KEGG	11	-0.18869606714772433	0.30953871462570287	0.49541105222801246	0.9467855664802016	down	
single organism reproductive process	GOBP	819	0.030845472588860397	1.2112980143293746	0.49550474950209844	0.9694658142432361	up	174731,  177559,  182480
membrane lipid biosynthetic process	GOBP	15	0.16303200916083643	2.754346045663261	0.49701415264452115	0.9707955903073284	up	
transferase activity, transferring acyl groups other than amino-acyl groups	GOMF	95	-0.0807380450952359	0.6054669448949035	0.4983957221251572	0.9743916365143522	down	
glycosyl compound metabolic process	GOBP	283	-0.05074471590058469	0.7295272755164928	0.4988470412636181	0.9714807141348915	down	177389,  185764
ribonucleoside metabolic process	GOBP	281	-0.05087632393867358	0.7289308446587135	0.49916311156943227	0.9714807141348915	down	177389,  185764
anion transmembrane transport	GOBP	40	0.11290328484432458	2.0170774731668213	0.49985588881128606	0.9714807141348915	up	
substrate-specific channel activity	GOMF	236	-0.05116892571125384	0.7276065573247842	0.5016587198591151	0.9752918129104584	down	190557
nucleoside metabolic process	GOBP	282	-0.05045770980078972	0.7308296436926217	0.5020322485136726	0.9731348179538951	down	177389,  185764
establishment of organelle localization	GOBP	90	0.08029179692123492	1.6470438110924457	0.5024659532350808	0.9731348179538951	up	
cellular localization	GOBP	299	0.047106015764887134	1.3401015933970346	0.5032021921898346	0.9731348179538951	up	172122
cellular metabolic compound salvage	GOBP	12	0.17366024481478415	2.942414090987311	0.5045844567754305	0.9734118975322343	up	
positive regulation of synaptic transmission	GOBP	10	0.18420170665355665	3.1416288828430363	0.5050094203436464	0.9734118975322343	up	
system development	GOBP	928	0.02858543254939765	1.1944039336142276	0.5062115585810587	0.974124216348419	up	177559,  181664,  182480
glycerolipid metabolic process	GOBP	31	-0.1329798676963122	0.43761411946256495	0.5073567815893048	0.9747248513292062	down	
calmodulin binding	GOMF	21	-0.15620252760254444	0.37880357006948	0.5078638130474251	0.9818700385583552	down	
regulation of neurotransmitter secretion	GOBP	12	0.1722856577114858	2.9173855151035832	0.5096076721478605	0.9758444785810095	up	
regulation of neurotransmitter transport	GOBP	12	0.1722856577114858	2.9173855151035832	0.5096076721478605	0.9758444785810095	up	
organic substance catabolic process	GOBP	520	0.036085152857756785	1.2513901873111282	0.5120823536910915	0.9765240947806983	up	174397,  174731,  179693,  185812
tricarboxylic acid cycle	GOBP	15	0.15896524090368414	2.685606732281212	0.5124664907652554	0.9765240947806983	up	
aerobic respiration	GOBP	15	0.15896524090368414	2.685606732281212	0.5124664907652554	0.9765240947806983	up	
solute:sodium symporter activity	GOMF	18	-0.16427111294191646	0.36027754406641466	0.5131737603193035	0.9853581137574919	down	
Fructose and mannose metabolism	KEGG	22	-0.14945461560539508	0.39502672249316745	0.5143950545039327	0.9616951018986569	down	
regulation of cellular localization	GOBP	33	0.1180669533266462	2.082855615653965	0.5162630549780465	0.9802037634924791	up	
oxidoreductase activity	GOMF	257	0.042574836736648185	1.3028913695484032	0.5162965345984089	0.9853581137574919	up	187608
microtubule-based movement	GOBP	42	0.10726715735686854	1.9476496634171572	0.516448959292682	0.9802037634924791	up	172122
organic acid catabolic process	GOBP	17	0.1507885231534992	2.552546726702441	0.517748654562694	0.9802037634924791	up	
carboxylic acid catabolic process	GOBP	17	0.1507885231534992	2.552546726702441	0.517748654562694	0.9802037634924791	up	
small GTPase regulator activity	GOMF	32	-0.12833211805326533	0.45043845770140317	0.5181624563724743	0.9853581137574919	down	
condensed nuclear chromosome	GOCC	31	0.12704563388310378	2.2023805096233735	0.5205086273427286	0.8802268719336187	up	
response to starvation	GOBP	21	-0.15005453796763712	0.39355669337231797	0.5226450833849428	0.9850150654023321	down	
cellular component disassembly	GOBP	23	0.1338809206342636	2.297950074588098	0.5227958293713934	0.9850150654023321	up	
sensory perception	GOBP	197	-0.05667138409895029	0.7031462002549929	0.524398778914043	0.9850150654023321	down	
genitalia development	GOBP	485	0.03613080712397707	1.2517452863280492	0.5247394471596296	0.9850150654023321	up	177559,  182480
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	GOBP	30	0.12034279154337536	2.1125236742082465	0.5257615672450917	0.9850150654023321	up	
adenylate cyclase-modulating G-protein coupled receptor signaling pathway	GOBP	30	0.12034279154337536	2.1125236742082465	0.5257615672450917	0.9850150654023321	up	
regulation of transport	GOBP	80	0.08036891253457734	1.6478333350006575	0.5261832614328696	0.9850150654023321	up	
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	GOMF	14	0.13555047245774465	2.3219168288547474	0.5293128967263989	0.9936813190070992	up	
neurogenesis	GOBP	187	-0.05736675809566274	0.7001141264504908	0.5295991151641918	0.9881768863756483	down	175086
generation of neurons	GOBP	187	-0.05736675809566274	0.7001141264504908	0.5295991151641918	0.9881768863756483	down	175086
synapse part	GOCC	76	-0.10317772975938143	0.5266552311140957	0.5302003665774245	0.8802268719336187	down	
nucleobase-containing compound catabolic process	GOBP	269	-0.04825660479827979	0.7408953535178451	0.5304060552512027	0.9881768863756483	down	185764
regulation of biological process	GOBP	2185	-0.02006058406038888	0.8827893503523948	0.5324449393181416	0.9891366262785393	down	172981,  176549,  177389,  182466,  185764,  189824
antiporter activity	GOMF	17	0.125697190702014	2.1840015755447117	0.5324726590414535	0.9936813190070992	up	
defecation	GOBP	37	0.10933341865688409	1.972820705799365	0.5326120295345981	0.9891366262785393	up	
extracellular-glutamate-gated ion channel activity	GOMF	10	-0.19626186408551294	0.29532153414233453	0.5334305244986226	0.9936813190070992	down	
transferase complex	GOCC	47	-0.12683929377614742	0.4546367628355476	0.5344045076908521	0.8802268719336187	down	
single-organism cellular process	GOBP	3265	-0.018532758858616678	0.8912112082653295	0.5362566763078462	0.9898466480295693	down	172981,  175086,  177389,  184868,  185764,  188762,  189824,  190557,  6418825
meiotic nuclear division	GOBP	217	-0.05262306687234708	0.7210608579593554	0.5364317735365527	0.9898466480295693	down	
response to oxygen levels	GOBP	17	-0.15815119580894096	0.37424384492291574	0.5364837350725526	0.9898466480295693	down	
masculinization of hermaphroditic germ-line	GOBP	12	0.16466343026593605	2.782413418509116	0.5372115476906321	0.9898466480295693	up	
cellular component organization or biogenesis	GOBP	993	0.02583872460988366	1.1741888246816319	0.5372244628194671	0.9898466480295693	up	172122,  173664,  176298,  177107
anion transmembrane transporter activity	GOMF	59	0.07638729038077431	1.607559311875942	0.5378670239692267	0.9936813190070992	up	
cell cortex part	GOCC	13	-0.20708175835820886	0.27611661827370965	0.5386800280907031	0.8802268719336187	down	
regulation of cell differentiation	GOBP	59	0.08872438116842066	1.7356591551065714	0.5407541668390798	0.9947836088077412	up	
Metabolic pathways	KEGG	498	-0.05423841346977754	0.7138585228145734	0.541060025133646	0.9854964099738242	down	175086,  177389,  184559
dorsal/ventral axon guidance	GOBP	16	0.1473629147564241	2.498780376538612	0.5431719637021203	0.9969829473868926	up	
peptide receptor activity	GOMF	17	-0.1585040152844505	0.3734241638152039	0.5434166847539011	0.9936813190070992	down	
G-protein coupled peptide receptor activity	GOMF	17	-0.1585040152844505	0.3734241638152039	0.5434166847539011	0.9936813190070992	down	
steroid biosynthetic process	GOBP	10	-0.1875745575399786	0.3117036555963131	0.5436539490878953	0.9969829473868926	down	
methylation	GOBP	56	0.08964338117515032	1.7456002557729542	0.5462505604476962	0.9997354919767126	up	
cation transmembrane transport	GOBP	159	0.056074735809907475	1.4169157569976558	0.5513398661743429	0.9997354919767126	up	189006
inorganic cation transmembrane transport	GOBP	159	0.056074735809907475	1.4169157569976558	0.5513398661743429	0.9997354919767126	up	189006
chromosome organization	GOBP	130	-0.0644710413408953	0.669876269773571	0.5520602895564968	0.9997354919767126	down	
hermaphrodite germ-line sex determination	GOBP	32	0.1114051903338674	1.9983854870043172	0.5521475817735264	0.9997354919767126	up	
endoplasmic reticulum	GOCC	115	-0.08047384326053078	0.6064618842253796	0.5525314930423992	0.8802268719336187	down	
regulation of autophagy	GOBP	10	-0.18392273297289505	0.3188585454231852	0.5554305355463579	0.9997354919767126	down	
single-organism transport	GOBP	847	-0.02680583528199656	0.84654851970655	0.5562200964732269	0.9997354919767126	down	177389,  188762,  190362,  190557
gene expression	GOBP	940	0.02518542552008401	1.169431284955563	0.5566180413778015	0.9997354919767126	up	13191153,  181664
tissue morphogenesis	GOBP	52	0.09023242255142244	1.7520020172787054	0.5576957058027678	0.9997354919767126	up	
ubiquitin ligase complex	GOCC	13	-0.2002307013585977	0.28812659247569206	0.55804220051115	0.8802268719336187	down	
Proteasome	KEGG	24	0.2660265236127128	5.2239331126693545	0.5588541043313981	0.9854964099738242	up	
guanyl nucleotide binding	GOMF	129	-0.05977540691502484	0.6897122979050107	0.559147034703695	0.9936813190070992	down	
guanyl ribonucleotide binding	GOMF	129	-0.05977540691502484	0.6897122979050107	0.559147034703695	0.9936813190070992	down	
cell cycle	GOBP	409	-0.03693460143038958	0.7949038832881724	0.559192632218004	0.9997354919767126	down	172981
positive regulation of cell cycle process	GOBP	12	0.1582916308440355	2.674387683967186	0.5599275387542135	0.9997354919767126	up	
nucleoplasm	GOCC	69	0.0857381903339268	1.7037458223499444	0.5603074322456589	0.8802268719336187	up	
synaptic transmission, cholinergic	GOBP	23	0.12463441633568949	2.1696243741565504	0.5605649153618615	0.9997354919767126	up	
nucleoside triphosphate catabolic process	GOBP	233	-0.04789187105484169	0.7425766289138896	0.5610545742741782	0.9997354919767126	down	185764
purine nucleoside triphosphate catabolic process	GOBP	233	-0.04789187105484169	0.7425766289138896	0.5610545742741782	0.9997354919767126	down	185764
ribonucleoside triphosphate catabolic process	GOBP	233	-0.04789187105484169	0.7425766289138896	0.5610545742741782	0.9997354919767126	down	185764
purine ribonucleoside triphosphate catabolic process	GOBP	233	-0.04789187105484169	0.7425766289138896	0.5610545742741782	0.9997354919767126	down	185764
positive regulation of growth	GOBP	265	0.043096362470187353	1.3071209927310035	0.5644859679047222	0.9997354919767126	up	181664
growth	GOBP	406	0.03532812593635164	1.2455166920861747	0.5667424248178061	0.9997354919767126	up	172197,  181664
nucleotide catabolic process	GOBP	239	-0.04660841161853087	0.748523250884385	0.5670289196163182	0.9997354919767126	down	185764
nucleoside phosphate catabolic process	GOBP	239	-0.04660841161853087	0.748523250884385	0.5670289196163182	0.9997354919767126	down	185764
organelle membrane	GOCC	220	0.05146651128718939	1.3769132215732238	0.568043168495254	0.8802268719336187	up	
regulation of protein modification process	GOBP	52	-0.09362652199882557	0.55886231512726	0.5711974971120086	0.9997354919767126	down	
endocytic vesicle	GOCC	23	-0.1577355077046253	0.37521189337571337	0.5718014690758508	0.8802268719336187	down	
symporter activity	GOMF	32	-0.11206619662414517	0.4983525637526637	0.5778029304214016	0.9936813190070992	down	
nuclear envelope	GOCC	35	0.10835990449899172	1.9609211553236814	0.5782991615181907	0.8802268719336187	up	
cellular nitrogen compound catabolic process	GOBP	275	-0.04233320391190387	0.768677116728878	0.5785816784000903	0.9997354919767126	down	185764
heterocycle catabolic process	GOBP	275	-0.04233320391190387	0.768677116728878	0.5785816784000903	0.9997354919767126	down	185764
purine nucleotide catabolic process	GOBP	237	-0.04504110660841756	0.755849629102116	0.5818097599387095	0.9997354919767126	down	185764
purine ribonucleotide catabolic process	GOBP	237	-0.04504110660841756	0.755849629102116	0.5818097599387095	0.9997354919767126	down	185764
ribonucleotide catabolic process	GOBP	237	-0.04504110660841756	0.755849629102116	0.5818097599387095	0.9997354919767126	down	185764
intrinsic component of organelle membrane	GOCC	24	-0.15162169122036218	0.3897423535267769	0.5822267912852152	0.8802268719336187	down	
response to cadmium ion	GOBP	13	-0.15999228554850045	0.36998628061331945	0.5823449516143293	0.9997354919767126	down	
inorganic anion transmembrane transport	GOBP	23	0.11914798562608284	2.0968957491098785	0.5827103670009592	0.9997354919767126	up	
epidermis development	GOBP	19	-0.1387432735819447	0.4222173409392937	0.5827648138494543	0.9997354919767126	down	
skin development	GOBP	19	-0.1387432735819447	0.4222173409392937	0.5827648138494543	0.9997354919767126	down	
transferase activity, transferring hexosyl groups	GOMF	139	-0.054062780691619454	0.7146381168397471	0.5828871642579012	0.9936813190070992	down	
sodium channel activity	GOMF	25	-0.12340643765114388	0.46444011768869276	0.5840001099918725	0.9936813190070992	down	190557
axoneme	GOCC	12	0.15833319344590743	2.675078554909199	0.5845805120498904	0.8802268719336187	up	172122
cell projection cytoplasm	GOCC	12	0.15833319344590743	2.675078554909199	0.5845805120498904	0.8802268719336187	up	172122
ciliary cytoplasm	GOCC	12	0.15833319344590743	2.675078554909199	0.5845805120498904	0.8802268719336187	up	172122
purine-containing compound catabolic process	GOBP	238	-0.044461847991286246	0.7585754893699048	0.5859704324071624	0.9997354919767126	down	185764
transmembrane transport	GOBP	490	-0.0314003433198645	0.8227187881472865	0.589297123225025	0.9997354919767126	down	188762,  190557
purine nucleoside catabolic process	GOBP	237	-0.04414997597740171	0.7600471575230522	0.5893801570704442	0.9997354919767126	down	185764
purine ribonucleoside catabolic process	GOBP	237	-0.04414997597740171	0.7600471575230522	0.5893801570704442	0.9997354919767126	down	185764
phosphoric diester hydrolase activity	GOMF	20	-0.13423956779480253	0.434201613660262	0.5895994110179146	0.9936813190070992	down	
metal ion transmembrane transporter activity	GOMF	158	-0.049783733243933107	0.7338971434052586	0.5896495681984674	0.9936813190070992	down	190557
multicellular organism growth	GOBP	278	0.03953885354924382	1.2785395877293628	0.5899637884704176	0.9997354919767126	up	172197,  181664
carboxylic acid metabolic process	GOBP	144	0.05339203642035802	1.3934888715385865	0.5899658550881832	0.9997354919767126	up	
integral component of organelle membrane	GOCC	23	-0.15079215634388188	0.3917567545148786	0.5925107267826194	0.8802268719336187	down	
cellular protein localization	GOBP	98	0.06303893864818884	1.4795859700004157	0.5930630100438002	0.9997354919767126	up	
cellular macromolecule localization	GOBP	98	0.06303893864818884	1.4795859700004157	0.5930630100438002	0.9997354919767126	up	
solute:cation symporter activity	GOMF	26	-0.11835255787804225	0.47925869003077637	0.5940046539579154	0.9936813190070992	down	
neuron projection	GOCC	148	0.057330788002942196	1.42801930025674	0.5940048089630816	0.8802268719336187	up	177107
somatodendritic compartment	GOCC	112	-0.07311407994948875	0.6348443975392133	0.5943630571101399	0.8802268719336187	down	
nuclear pore	GOCC	16	0.14052914858232676	2.394881100736495	0.5945450438486903	0.8802268719336187	up	
sodium ion transmembrane transporter activity	GOMF	54	-0.08341808085474071	0.5954661821294382	0.5959646279036952	0.9936813190070992	down	190557
actin filament binding	GOMF	13	0.12283264512209634	2.1454659419102358	0.5961845814217699	0.9936813190070992	up	
AP-type membrane coat adaptor complex	GOCC	10	0.16422373326904374	2.7748207283825996	0.5981158173961292	0.8802268719336187	up	
G-protein coupled receptor signaling pathway	GOBP	281	0.038365414844530925	1.2692498006602189	0.5995972657507145	0.9997354919767126	up	182944
postsynaptic membrane	GOCC	41	-0.11478896795709312	0.48999090470529	0.6026321040900385	0.8802268719336187	down	
negative regulation of cellular component organization	GOBP	21	-0.12778569556873207	0.45197065738635245	0.6027086655706596	0.9997354919767126	down	
membrane organization	GOBP	99	-0.06446292966081187	0.6699100396989313	0.6027110311095507	0.9997354919767126	down	
carbohydrate transport	GOBP	19	0.12256649407565273	2.141920221950724	0.604311975314108	0.9997354919767126	up	
regulation of cell morphogenesis	GOBP	27	-0.1148068500495876	0.4899364549451661	0.6046034530247977	0.9997354919767126	down	
feminization of hermaphroditic germ-line	GOBP	22	0.11556638159106425	2.050738087310813	0.605054762268675	0.9997354919767126	up	
isomerase activity	GOMF	41	0.07652197829868154	1.608905454771391	0.6055264966140693	0.9936813190070992	up	
transport vesicle	GOCC	10	0.16182407850607922	2.7337470907304398	0.6059812766294788	0.8802268719336187	up	
polysaccharide metabolic process	GOBP	12	0.14485703222660407	2.4601681114296188	0.6066034128055298	0.9997354919767126	up	
glycosyl compound catabolic process	GOBP	240	-0.04182586733971726	0.7711045018879348	0.6071353126096463	0.9997354919767126	down	185764
carbohydrate derivative catabolic process	GOBP	258	-0.04017222565172789	0.7790697970431387	0.6092812834977164	0.9997354919767126	down	185764
regulation of growth	GOBP	297	0.036433133154041716	1.2540993234159097	0.6094426233342514	0.9997354919767126	up	172197,  181664
ligase activity	GOMF	63	0.06316383077707324	1.4807348047689943	0.6094954407590669	0.9936813190070992	up	
vesicle membrane	GOCC	15	0.13934310922965112	2.37729387883083	0.6103108217533887	0.8802268719336187	up	
cytoplasmic vesicle membrane	GOCC	15	0.13934310922965112	2.37729387883083	0.6103108217533887	0.8802268719336187	up	
serine-type endopeptidase inhibitor activity	GOMF	27	0.08982970759479271	1.7476227367775359	0.6103467903584254	0.9936813190070992	up	185812
regulation of translational initiation	GOBP	13	0.13960988424234325	2.381238468442313	0.6103689681268327	0.9997354919767126	up	
nucleoside catabolic process	GOBP	239	-0.041455370287643074	0.7728820109283318	0.6110627278623595	0.9997354919767126	down	185764
ribonucleoside catabolic process	GOBP	239	-0.041455370287643074	0.7728820109283318	0.6110627278623595	0.9997354919767126	down	185764
oocyte development	GOBP	26	0.10652474428583433	1.9386842833292652	0.6116293967960373	0.9997354919767126	up	
intracellular protein transport	GOBP	58	0.07586948723707143	1.6023945910072532	0.6120083726252934	0.9997354919767126	up	
3'-5' exonuclease activity	GOMF	11	-0.16217303262321725	0.36500587052971467	0.6140251825053438	0.9936813190070992	down	
gated channel activity	GOMF	151	-0.047484437650011736	0.7444592442740481	0.6143163853460367	0.9936813190070992	down	
detection of stimulus involved in sensory perception	GOBP	11	0.14657236340378438	2.4865340589212575	0.6162216088252104	0.9997354919767126	up	
phagocytic vesicle	GOCC	14	-0.17358804686419585	0.34000951317682515	0.6169703671570645	0.8802268719336187	down	
cellular lipid catabolic process	GOBP	14	-0.1450219435241729	0.4060599197519095	0.6170249484022734	0.9997354919767126	down	
extrinsic component of membrane	GOCC	34	0.10053275284924243	1.8678194108763413	0.617478016977707	0.8802268719336187	up	
calcium channel activity	GOMF	17	-0.13458872169993744	0.43326048068415673	0.6176245219925369	0.9936813190070992	down	
negative regulation of Ras protein signal transduction	GOBP	10	-0.16387056086387905	0.3611754908115305	0.617650015066802	0.9997354919767126	down	
negative regulation of small GTPase mediated signal transduction	GOBP	10	-0.16387056086387905	0.3611754908115305	0.617650015066802	0.9997354919767126	down	
galactoside 2-alpha-L-fucosyltransferase activity	GOMF	11	-0.16074426668022176	0.3682612694154799	0.6179931108347094	0.9936813190070992	down	
alpha-(1,2)-fucosyltransferase activity	GOMF	11	-0.16074426668022176	0.3682612694154799	0.6179931108347094	0.9936813190070992	down	
cellular amino acid metabolic process	GOBP	83	-0.06714613233884052	0.658831875404521	0.6183581700377718	0.9997354919767126	down	177389
endoplasmic reticulum part	GOCC	71	-0.0851896724986858	0.5889462071536449	0.6185182774061107	0.8802268719336187	down	
cell surface receptor signaling pathway	GOBP	418	-0.03112075564883576	0.8241495275318349	0.6191143313863123	0.9997354919767126	down	172981,  185764
Ras GTPase activator activity	GOMF	18	-0.13060803858630954	0.4441123205558906	0.6197937714550527	0.9936813190070992	down	
proton-transporting two-sector ATPase complex, proton-transporting domain	GOCC	11	0.1522718276948604	2.5761852862668144	0.6205074961469328	0.8802268719336187	up	
engulfment of apoptotic cell	GOBP	63	-0.07581558142244763	0.6242751100421858	0.62087455193063	0.9997354919767126	down	
nucleobase-containing compound transmembrane transporter activity	GOMF	20	-0.12399314624661154	0.46274977636014747	0.6220722210616392	0.9936813190070992	down	
learning or memory	GOBP	20	-0.12438041149908807	0.46163741475058395	0.6230855207055407	0.9997354919767126	down	
cognition	GOBP	20	-0.12438041149908807	0.46163741475058395	0.6230855207055407	0.9997354919767126	down	
glycerophospholipid metabolic process	GOBP	29	-0.10620051716245392	0.5168541285901176	0.6243837471705904	0.9997354919767126	down	
structural constituent of cytoskeleton	GOMF	15	0.10909219134729299	1.969865400549514	0.6266612798585582	0.9936813190070992	up	
positive regulation of protein modification process	GOBP	21	-0.1196938600955719	0.47528035296839016	0.6308250919991207	0.9997354919767126	down	
single organismal cell-cell adhesion	GOBP	12	0.13760246972022563	2.3517163486179604	0.6310594617974561	0.9997354919767126	up	
single organism cell adhesion	GOBP	12	0.13760246972022563	2.3517163486179604	0.6310594617974561	0.9997354919767126	up	
Phenylalanine metabolism	KEGG	16	-0.13375496589727054	0.43551123100181927	0.6321715419931957	0.9854964099738242	down	
nucleoplasm part	GOCC	53	0.08086612295102323	1.6529329618625406	0.6322373184422856	0.8802268719336187	up	
positive regulation of phosphorylation	GOBP	19	-0.12361891382288348	0.46382724960649657	0.6343878280557846	0.9997354919767126	down	
Protein export	KEGG	18	0.24660371377880552	4.629947073164098	0.6353617020092397	0.9854964099738242	up	
cell body	GOCC	103	-0.06756347165092373	0.6571253428637166	0.636540816804462	0.8802268719336187	down	
organic acid metabolic process	GOBP	151	0.04585683745620766	1.3297384562019188	0.63880166343847	0.9997354919767126	up	
oxoacid metabolic process	GOBP	151	0.04585683745620766	1.3297384562019188	0.63880166343847	0.9997354919767126	up	
active transmembrane transporter activity	GOMF	117	0.04439907820809856	1.3177462236519504	0.6402833046292306	0.9936813190070992	up	
mitotic sister chromatid segregation	GOBP	20	-0.11931062084806524	0.47641366856505474	0.6403053963953957	0.9997354919767126	down	
Phosphatidylinositol signaling system	KEGG	21	0.2222314460250591	3.979202189055627	0.6405079719994919	0.9854964099738242	up	
endoplasmic reticulum membrane	GOCC	57	-0.0884407657527048	0.5771663808136049	0.6421379602089033	0.8802268719336187	down	
regulation of multicellular organism growth	GOBP	268	0.034633784931358165	1.2401537952003387	0.6442274666998522	0.9997354919767126	up	172197,  181664
vacuole organization	GOBP	16	-0.12924108216158744	0.44790116898408144	0.6445837212669088	0.9997354919767126	down	
lipid biosynthetic process	GOBP	80	-0.06336238403805955	0.6745075668236091	0.6451808680566077	0.9997354919767126	down	172981
ion transport	GOBP	418	0.028130510973894865	1.1910319322551732	0.6456797322755121	0.9997354919767126	up	189006
sulfur compound binding	GOMF	15	-0.13186386981201614	0.4406597368040175	0.6467648215914832	0.9936813190070992	down	
voltage-gated potassium channel activity	GOMF	25	-0.10429998555134744	0.5229949164879756	0.648219196085591	0.9936813190070992	down	
vacuolar membrane	GOCC	23	0.10901018691762218	1.9688617628824585	0.648538501410252	0.8802268719336187	up	
vacuolar part	GOCC	23	0.10901018691762218	1.9688617628824585	0.648538501410252	0.8802268719336187	up	
regulation of vesicle-mediated transport	GOBP	22	-0.11227848587914162	0.4976955234547614	0.6486194746124301	0.9997354919767126	down	
cell-cell junction	GOCC	44	0.08369145086489427	1.682211956728939	0.6492008534190825	0.8802268719336187	up	
cytoskeleton-dependent cytokinesis	GOBP	25	-0.10610101206473452	0.5171738423695676	0.6495082173839357	0.9997354919767126	down	
ionotropic glutamate receptor complex	GOCC	10	-0.18269237265792557	0.32130594867408674	0.6502715844905864	0.8802268719336187	down	
actin binding	GOMF	49	0.0633433965636614	1.4823881249519157	0.6505277601131155	0.9936813190070992	up	
secretory granule	GOCC	10	0.14782917911736496	2.5060314686711025	0.6506138390280669	0.8802268719336187	up	
cell division site	GOCC	12	-0.17027463844141205	0.3470834121751556	0.6512154948773088	0.8802268719336187	down	
cleavage furrow	GOCC	12	-0.17027463844141205	0.3470834121751556	0.6512154948773088	0.8802268719336187	down	
cell division site part	GOCC	12	-0.17027463844141205	0.3470834121751556	0.6512154948773088	0.8802268719336187	down	
cell surface furrow	GOCC	12	-0.17027463844141205	0.3470834121751556	0.6512154948773088	0.8802268719336187	down	
developmental maturation	GOBP	17	0.11468715615689677	2.0395633267691586	0.6521757404845963	0.9997354919767126	up	
cell maturation	GOBP	17	0.11468715615689677	2.0395633267691586	0.6521757404845963	0.9997354919767126	up	
Golgi stack	GOCC	22	-0.1321656132616968	0.43983417834097377	0.6538007726227666	0.8802268719336187	down	
alpha-amino acid biosynthetic process	GOBP	25	0.09763706302800851	1.8345075540954743	0.6540240795967527	0.9997354919767126	up	
cell projection organization	GOBP	175	-0.04244952603751626	0.7681216435890574	0.6540660753311007	0.9997354919767126	down	175086
recycling endosome	GOCC	11	-0.17474267294241863	0.3375784907890115	0.6542091535799628	0.8802268719336187	down	
defense response to Gram-positive bacterium	GOBP	11	-0.14584499979869503	0.4039882373709244	0.654900409560579	0.9997354919767126	down	
inorganic cation transmembrane transporter activity	GOMF	191	-0.03732465805723025	0.7929793308147627	0.6549788614760765	0.9936813190070992	down	190557
beta-Alanine metabolism	KEGG	14	-0.13316120703410136	0.43712122673964576	0.6552844113699414	0.9854964099738242	down	
ion transmembrane transport	GOBP	312	0.03113347338421206	1.2134679514525828	0.6564436765710633	0.9997354919767126	up	189006
DNA-templated transcription, initiation	GOBP	13	-0.1361267162163258	0.42913909020511243	0.6569002288593462	0.9997354919767126	down	
aromatic compound catabolic process	GOBP	275	-0.03388309791910239	0.8101222030535892	0.6569435668498161	0.9997354919767126	down	185764
mitotic cell cycle process	GOBP	160	0.04233558127856706	1.3009555673607722	0.6570920788435508	0.9997354919767126	up	176298
organic cyclic compound catabolic process	GOBP	277	-0.03358715553691137	0.8116135231767633	0.6586506917564757	0.9997354919767126	down	185764
gas transport	GOBP	31	-0.09384857480109692	0.5580916331410747	0.660131574728813	0.9997354919767126	down	190362
oxygen transport	GOBP	31	-0.09384857480109692	0.5580916331410747	0.660131574728813	0.9997354919767126	down	190362
divalent metal ion transport	GOBP	33	0.08539180940142142	1.7000822466003023	0.6604073409246292	0.9997354919767126	up	
divalent inorganic cation transport	GOBP	33	0.08539180940142142	1.7000822466003023	0.6604073409246292	0.9997354919767126	up	
hydrolase activity, acting on acid anhydrides	GOMF	274	0.02858690058574247	1.1944148305341764	0.6605376750910741	0.9936813190070992	up	
Arachidonic acid metabolism	KEGG	10	0.312006491533502	6.951782274286722	0.6611521410358283	0.9854964099738242	up	
synaptic membrane	GOCC	46	-0.09239870904068717	0.5631429556009465	0.6616572828995623	0.8802268719336187	down	
chromatin organization	GOBP	75	-0.06207649713723318	0.6799193424911848	0.6623645511102556	0.9997354919767126	down	
cell projection part	GOCC	55	-0.08418529606108462	0.5926337917107608	0.664205854111457	0.8802268719336187	down	
Retinol metabolism	KEGG	12	-0.1373851883761261	0.425795921808141	0.6643460107445016	0.9854964099738242	down	
chemosensory behavior	GOBP	27	0.09200024197714811	1.7713561662832966	0.6643593660036262	0.9997354919767126	up	
regulation of cellular protein metabolic process	GOBP	85	0.05538328654376172	1.4108402107605857	0.6648097601201025	0.9997354919767126	up	
triglyceride lipase activity	GOMF	15	-0.1251824758959109	0.45934210098489964	0.6657542344680167	0.9936813190070992	down	
membrane raft	GOCC	32	0.09116103672713632	1.762142004581375	0.6667746813004334	0.8802268719336187	up	
organic acid biosynthetic process	GOBP	65	-0.06539690418148075	0.6660329532323409	0.6674526434104646	0.9997354919767126	down	177389
